,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-pla,attributes.aria-level,attributes.data-async-trigger,attributes.data-async-method,attributes.data-bimgw,attributes.data-container-id,attributes.data-easag,attributes.data-ebimg,attributes.data-esivpe,attributes.data-essag,attributes.data-handleswipegrow,attributes.data-iaq,attributes.data-immersivepurplelinks,attributes.data-ivpess,attributes.data-numplao,attributes.data-prehandle,attributes.data-puhws,attributes.data-swipegrowheight,attributes.data-swipegrowsettf,attributes.data-swipegrowth,attributes.data-swipegrowthntl,attributes.data-webstandard,attributes.data-fp-link,attributes.data-catalog-id,attributes.data-merchant-id,attributes.data-mobile-regular-npack-pla-unit-height,attributes.data-offer-docid,attributes.data-offer-id,attributes.data-pla-unit-height-with-sra,attributes.data-product-docid,attributes.data-slot,attributes.data-atf,attributes.data-frt,price,attributes.data-index,attributes.data-nohref,attributes.data-tab-index,attributes.__is_owner,attributes.data-aqid,attributes.jsowner,attributes.data-lia-cluster-id,attributes.data-site-cluster-id,attributes.data-variant-group-id,attributes.data-bigimageurl,attributes.data-ih,attributes.data-iw,attributes.data-smr-hint,attributes.data-smr-url,attributes.data-restore,attributes.data-ss,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-adapt-width-with-js,attributes.data-unselected-text-color,attributes.aria-selected,attributes.data-uiis,attributes.data-query,attributes.aria-labelledby,attributes.placeholder,attributes.aria-valuetext,attributes.data-md,attributes.lang,attributes.data-prvwid,attributes.data-attrid,attributes.data-ti,attributes.data-ld,attributes.data-id,attributes.data-mobile,attributes.aria-live,attributes.aria-disabled,attributes.disabled,attributes.data-cs,attributes.data-sb,attributes.data-ub,attributes.data-vt,attributes.data-eais,attributes.data-eisv,attributes.data-mid,attributes.jsstate,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-lv,attributes.data-dii,attributes.data-src,attributes.data-should-log-last-image-shown,attributes.data-val,attributes.data-veid,attributes.data-ivfs,attributes.data-oopc,attributes.data-ntof,attributes.data-sori-id,attributes.data-target-url,attributes.data-oid,attributes.data-ut,attributes.data-fps,attributes.data-is-chip,attributes.data-shopping-osrp,attributes.data-shopping-osrp-overview,attributes.decode-data-ved,attributes.data-ak,attributes.data-fu,attributes.data-hs,attributes.data-io,attributes.data-ia,attributes.data-ir,attributes.data-oi,attributes.data-rm,attributes.aria-pressed,attributes.data-s,attributes.data-w,attributes.data-vh,attributes.visibility,attributes.data-ctx,attributes.data-zds,attributes.data-ds,attributes.data-num-images,attributes.data-si,attributes.data-zd,attributes.data-uakn,attributes.data-npt,attributes.aria-describedby,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-deferred,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-content-feature,attributes.data-rtc,attributes.data-stfc,attributes.data-url,attributes.data-ne,attributes.data-v,attributes.data-m,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-amp-cur,attributes.data-amp-title,attributes.data-amp-vgi,attributes.data-xu-flt-unit,attributes.data-async-rclass,attributes.data-lopri,attributes.data-rcov,attributes.data-ii,attributes.data-mcei,attributes.data-mcsi,attributes.data-mcso,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.data-eom-state,attributes.data-dismiss,attributes.data-bucket,attributes.data-psd-ssc
1932,31,DIV,16.0,DIV.jtfYYd,"4.5(13,304) · $30.00 · In stock",1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3],2371.0,,,,,,,,NJo7tc Z26q7c uUuwM,,,margin-top:6px;margin-right:16px;margin-left:16px;margin-bottom:12px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,32,DIV,20.0,DIV.NJo7tc.Z26q7c.uUuwM,"4.5(13,304) · $30.00 · In stock",1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div,2367.0,,,,,,,,jC6vSe,,,margin-top:-4px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,33,SPAN,20.0,DIV.jC6vSe,"4.5(13,304)",147.625,16.0,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div/span[1],2367.0,,,,,,,,MvDXgc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,34,SPAN,16.0,SPAN.MvDXgc,4.5,19.46875,16.0,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div/span[1]/span[1],2369.0,,,,,,,,YDIN4c YrbPuc,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,34,SPAN,11.390625,SPAN.MvDXgc,,68.0,39.46875,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div/span[1]/span[2],2370.609375,,,,,,,,z3HNkc,,"Rated 4.5 out of 5,",,,,,,,,,,,,,,,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,35,SPAN,11.390625,SPAN.z3HNkc,,62.0,39.46875,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div/span[1]/span[2]/span,2370.609375,,,,,,,,,,,width:62px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,34,SPAN,16.0,SPAN.MvDXgc,"(13,304)",52.15625,111.46875,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div/span[1]/span[3],2369.0,,,,,,,,HypWnf YrbPuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,33,SPAN,16.0,DIV.jC6vSe,·,11.671875,163.625,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div/span[2],2369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,33,SPAN,16.0,DIV.jC6vSe,·,11.671875,218.125,//*[@id='kp-wp-tab-overview']/div[4]/div/div/div/div/div/div/div/div/div[3]/div/span[3],2369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,22,DIV,228.0,DIV#kp-wp-tab-overview,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5],2407.0,,,,,,,,TzHB6b mnr-c UBoxCb K7khPe,,,,,,,,,,,,PhoHd;_;APques,,,,2ahUKEwiz28fV5v73AhW2m44IHem6BF0QubsFKAB6BQiDARAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIMBEAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,23,DIV,228.0,DIV.TzHB6b.mnr-c.UBoxCb.K7khPe,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div,2407.0,,,,,,,,,,,,,,,,,,,,,,,,,xQjRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,24,DIV,228.0,DIV,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div,2407.0,,,,,,,,sATSHe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,25,DIV,228.0,DIV.sATSHe,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div,2407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,26,DIV,228.0,DIV,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div,2407.0,,,,,,,,wXlZre TjcfIc eE3xqf B03h3d P6OZi V14nKc ptcLIOszQJu__wholepage-card wp-ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH8QAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,27,DIV,228.0,DIV.wXlZre.TjcfIc.eE3xqf.B03h3d.P6OZi.V14nKc.ptcLIOszQJu__wholepage-card.wp-ms,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div,2407.0,,,,,,,,UDZeY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,28,DIV,228.0,DIV.UDZeY,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div,2407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHkQAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,29,DIV,228.0,DIV,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div,2407.0,,,,,,,,mnr-c xpd O9g5cc uUPGi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,30,DIV,228.0,DIV.mnr-c.xpd.O9g5cc.uUPGi,"https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmeticsshape tape™ concealer's flawless full-coverage matte finish instantly brightens skin's appearance. This best-selling concealer can be used to correct or ...5.0(23,047) · $30.00 · In stock",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div,2407.0,,,,,,,,jtfYYd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ih6Jnb_BVODwc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,31,DIV,60.0,DIV.jtfYYd,https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmetics,1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1],2419.0,,,,,,,,NJo7tc Z26q7c jGGQ5e,,,margin-top:12px;margin-right:16px;margin-left:16px;margin-bottom:6px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,32,DIV,84.0,DIV.NJo7tc.Z26q7c.jGGQ5e,https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmetics,1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div,2407.0,,,,,,,,P8ujBc v5yQqb jqWpsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,33,A,84.0,DIV.P8ujBc.v5yQqb.jqWpsc,https://tartecosmetics.com › shop › s...shape tape™ concealer - Tarte Cosmetics,1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a,2407.0,,,,https://tartecosmetics.com/shop/shape-tape-concealer-836.html,,,,cz3goc BmP5tf,,,,,,,,,,,,,,,,,,presentation,,,,,,,/url?sa=t&source=web&rct=j&url=https://tartecosmetics.com/shop/shape-tape-concealer-836.html&ved=2ahUKEwiz28fV5v73AhW2m44IHem6BF0QFnoECGwQAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,34,DIV,34.0,A.cz3goc.BmP5tf,https://tartecosmetics.com › shop › s...,1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[1],2419.0,,,,,,,,OSrXXb NJS5vf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,35,DIV,22.0,DIV.OSrXXb.NJS5vf,https://tartecosmetics.com › shop › s...,963.0,16.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[1]/div,2419.0,,,,,,,,d8lRkd OSrXXb WQnrNe MUxGbd lyLwlc aLF0Z,,https://tartecosmetics.com › shop › s...,,,,,,,,,,,,,,,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,36,SPAN,16.0,DIV.d8lRkd.OSrXXb.WQnrNe.MUxGbd.lyLwlc.aLF0Z,,16.0,16.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[1]/div/span[1],2423.296875,,,,,,,,eqA2re Vwoesf,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,37,IMG,16.0,SPAN.eqA2re.Vwoesf,,16.0,16.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[1]/div/span[1]/img,2423.296875,,,,,,,,XNo5Ab,,,height:16px;width:16px,,,,,,,,,,,,,,,,,,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAbklEQVR4AWNYPGP+zuaS2v/kYJBeBiDjLzbJyqyS/66mzmCcFZWKy5C/DCAGBQb8H6QGpIUlQTUjsKelGx0NqM4p+58Tmw7XnBAY+78kNR+rAcMjFkYNmDtxxglsEg2FVf+LU/LAuCa3HKtmkF4AaidUzQRMbT8AAAAASUVORK5CYII=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,36,SPAN,14.0,DIV.d8lRkd.OSrXXb.WQnrNe.MUxGbd.lyLwlc.aLF0Z,https://tartecosmetics.com › shop › s...,202.75,44.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[1]/div/span[2],2424.0,,,,,,,,yKd8Hd qzEoUe,,,,,,,,,,,,,,,,,,text,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,37,SPAN,14.0,SPAN.yKd8Hd.qzEoUe,›,10.671875,183.390625,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[1]/div/span[2]/span[1],2424.0,,,,,,,,ZYHQ7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,37,SPAN,14.0,SPAN.yKd8Hd.qzEoUe,shop › s...,52.6875,194.0625,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[1]/div/span[2]/span[2],2424.0,,,,,,,,ZYHQ7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,34,DIV,27.0,A.cz3goc.BmP5tf,shape tape™ concealer - Tarte Cosmetics,1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[5]/div/div/div/div/div/div/div/div/div[1]/div/a/div[2],2453.0,,,,,,,,oewGkc LeUQr MUxGbd v0nnCb,,,,,,,,,,,,,,,,,,heading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
