,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-ei,attributes.data-ucsi
268,17,TD,17.0,TR,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[4]/td,443.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
269,16,TR,33.0,TBODY,Total price$21.55,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[5],460.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,17,TD,33.0,TR.zVt0cd,Total price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[5]/td[1],460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,17,TD,33.0,TR.zVt0cd,$21.55,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[5]/td[2],460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.55,,,,,,,,,,,,,,,,,,,,
272,11,TD,57.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,225.0,771.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5],448.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div,461.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div/a,469.0,,,,/url?q=https://www.truegether.com/listing.html%3Fid%3DUSER.315aed42-f13f-4e30-8f4a-adbe9cbe19aa&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ1ykILA&usg=AOvVaw1ZUbpm_sUS3qpD8Uhh1YZv,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
275,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div/a/div,461.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div/a/span,461.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,10,TR,57.0,TBODY#sh-osd__online-sellers-cont,Bonanza - Xperts-Bonanza MallOpens in a new windowFree delivery$21.99$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31Visit siteOpens in a new window,957.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[4],505.0,,,,,,,,,,,,,d5bMlb,,sh-osd__offer-row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,true,,,,
278,11,TD,57.0,TR.sh-osd__offer-row,Bonanza - Xperts-Bonanza MallOpens in a new window,248.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[1],505.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,12,DIV,17.0,TD.SH30Lb,Bonanza - Xperts-Bonanza MallOpens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[1]/div[1],525.0,,,,,,,,,,,,,,,kPMwsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13,A,17.0,DIV.kPMwsc,Bonanza - Xperts-Bonanza MallOpens in a new window,183.546875,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[1]/div[1]/a,525.0,,,,/url?q=https://www.bonanza.com/listings/Vitabath-Cool-Spearmint-Thyme-36-Ounce/655752873%3Fgoog_pla%3D1&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ2ykILg&usg=AOvVaw1CXjEwCLqgzFFqmO8rmXLw,,noopener,,,,,,,,,b5ycib shntl,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
281,14,SPAN,85.0,A.b5ycib.shntl,Opens in a new window,0.0,246.546875,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[1]/div[1]/a/span,525.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[1]/div[2],547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[1]/div[3],547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,11,TD,57.0,TR.sh-osd__offer-row,Free delivery,270.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[2],505.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,12,DIV,17.0,TD.SH30Lb.yGibJf,Free delivery,222.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[2]/div,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,11,TD,57.0,TR.sh-osd__offer-row,$21.99,106.0,557.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[3],505.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
287,12,SPAN,16.0,TD.SH30Lb,$21.99,46.828125,581.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[3]/span,525.0,,,,,,,,,,,,,,,g9WBQb fObmGc,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
288,11,TD,57.0,TR.sh-osd__offer-row,$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,108.0,663.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4],505.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,12,DIV,17.0,TD.SH30Lb,$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div,525.0,,,,,,,,,,,,focus:pmAS9c;mouseover:pmAS9c;blur:YJ8gJe;mouseout:dq0hvd,ljYWoe,,OXSgvc,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,13,DIV,17.0,DIV.OXSgvc,$23.31,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[1],525.0,,,,,,,,,,,,,,,drzWO,,,,,,,,,,,,,,,,$23.31,,,,,,,,,,,,,,,,,,,,
291,14,DIV,12.0,DIV.drzWO,,12.0,732.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[1]/div,527.0,,,,,,,,,,,,,,background-image:url(/images/nav_logo321.webp);background-repeat:no-repeat;background-position:-107px -99px;height:12px;width:12px;display:inline-block,Ph9Jpb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,13,DIV,181.0,DIV.OXSgvc,Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,164.0,764.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2],385.0,,,,,,,,,,,,,,visibility:hidden,vF00ne sh-osd__content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14,DIV,40.0,DIV.vF00ne.sh-osd__content,,20.0,744.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/div,515.0,,,,,,,,,,,,,,,wA4cr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,15,DIV,28.2843017578125,DIV.wA4cr,,28.2843017578125,750.6234741210938,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/div/div,520.8578491210938,,,,,,,,,,,,,,,RgWChf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14,TABLE,149.0,DIV.vF00ne.sh-osd__content,Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table,401.0,,,,,,,,,,,,,,,SuutWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,15,TBODY,149.0,TABLE.SuutWb,Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,16,TR,33.0,TBODY,Item price$21.99,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[1],401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,17,TD,33.0,TR,Item price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[1]/td[1],401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,17,TD,33.0,TR,$21.99,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
300,16,TR,33.0,TBODY,Shipping$0.00,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[2],434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,17,TD,33.0,TR,Shipping,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,17,TD,33.0,TR,$0.00,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
303,16,TR,33.0,TBODY,Est. taxEstimated Tax$1.32,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[3],467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[3]/td[1],467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,18,SPAN,15.0,TD,Est. tax,43.359375,805.40625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[3]/td[1]/span[1],476.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,17,TD,33.0,TR,$1.32,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[3]/td[2],467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$1.32,,,,,,,,,,,,,,,,,,,,
307,16,TR,17.0,TBODY,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[4],500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,17,TD,17.0,TR,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[4]/td,500.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
309,16,TR,33.0,TBODY,Total price$23.31,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[5],517.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,17,TD,33.0,TR.zVt0cd,Total price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[5]/td[1],517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,17,TD,33.0,TR.zVt0cd,$23.31,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[4]/div/div[2]/table/tbody/tr[5]/td[2],517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$23.31,,,,,,,,,,,,,,,,,,,,
312,11,TD,57.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,225.0,771.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[5],505.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[5]/div,518.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[5]/div/a,526.0,,,,/url?q=https://www.bonanza.com/listings/Vitabath-Cool-Spearmint-Thyme-36-Ounce/655752873%3Fgoog_pla%3D1&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ1ykILw&usg=AOvVaw39e1OUwjd_NIj_unfFPxAO,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
315,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[5]/div/a/div,518.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[4]/td[5]/div/a/span,518.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,10,TR,57.0,TBODY#sh-osd__online-sellers-cont,eCrater - xpertsedgeOpens in a new windowFree delivery$21.99$21.99Item price$21.99Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.99Visit siteOpens in a new window,957.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[5],562.0,,,,,,,,,,,,,d5bMlb,,sh-osd__offer-row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,true,,,,
318,11,TD,57.0,TR.sh-osd__offer-row,eCrater - xpertsedgeOpens in a new window,248.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[1],562.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,12,DIV,17.0,TD.SH30Lb,eCrater - xpertsedgeOpens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[1]/div[1],582.0,,,,,,,,,,,,,,,kPMwsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,13,A,17.0,DIV.kPMwsc,eCrater - xpertsedgeOpens in a new window,119.234375,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[1]/div[1]/a,582.0,,,,/url?q=https://www.ecrater.com/p/35393597/vitabath-cool-spearmint-thyme-36-ounce%3Fgps%3D1&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ2ykIMQ&usg=AOvVaw1BB-JpWpm11Q2gL2Dzadle,,noopener,,,,,,,,,b5ycib shntl,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
321,14,SPAN,85.0,A.b5ycib.shntl,Opens in a new window,0.0,182.234375,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[1]/div[1]/a/span,582.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[1]/div[2],604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[1]/div[3],604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,11,TD,57.0,TR.sh-osd__offer-row,Free delivery,270.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[2],562.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,12,DIV,17.0,TD.SH30Lb.yGibJf,Free delivery,222.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[2]/div,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,11,TD,57.0,TR.sh-osd__offer-row,$21.99,106.0,557.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[3],562.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
327,12,SPAN,16.0,TD.SH30Lb,$21.99,46.828125,581.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[3]/span,582.0,,,,,,,,,,,,,,,g9WBQb fObmGc,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
328,11,TD,57.0,TR.sh-osd__offer-row,$21.99Item price$21.99Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.99,108.0,663.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4],562.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,12,DIV,17.0,TD.SH30Lb,$21.99Item price$21.99Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.99,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div,582.0,,,,,,,,,,,,focus:pmAS9c;mouseover:pmAS9c;blur:YJ8gJe;mouseout:dq0hvd,ljYWoe,,OXSgvc,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,13,DIV,17.0,DIV.OXSgvc,$21.99,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[1],582.0,,,,,,,,,,,,,,,drzWO,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
331,14,DIV,12.0,DIV.drzWO,,12.0,732.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[1]/div,584.0,,,,,,,,,,,,,,background-image:url(/images/nav_logo321.webp);background-repeat:no-repeat;background-position:-107px -99px;height:12px;width:12px;display:inline-block,Ph9Jpb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,13,DIV,181.0,DIV.OXSgvc,Item price$21.99Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.99,164.0,764.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2],442.0,,,,,,,,,,,,,,visibility:hidden,vF00ne sh-osd__content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,14,DIV,40.0,DIV.vF00ne.sh-osd__content,,20.0,744.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/div,572.0,,,,,,,,,,,,,,,wA4cr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,15,DIV,28.2843017578125,DIV.wA4cr,,28.2843017578125,750.6234741210938,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/div/div,577.8578491210938,,,,,,,,,,,,,,,RgWChf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,14,TABLE,149.0,DIV.vF00ne.sh-osd__content,Item price$21.99Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.99,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table,458.0,,,,,,,,,,,,,,,SuutWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,15,TBODY,149.0,TABLE.SuutWb,Item price$21.99Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.99,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16,TR,33.0,TBODY,Item price$21.99,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[1],458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,17,TD,33.0,TR,Item price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[1]/td[1],458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,17,TD,33.0,TR,$21.99,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
340,16,TR,33.0,TBODY,Shipping$0.00,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[2],491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17,TD,33.0,TR,Shipping,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17,TD,33.0,TR,$0.00,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
343,16,TR,33.0,TBODY,Est. taxEstimated Tax$0.00,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[3],524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[3]/td[1],524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,18,SPAN,15.0,TD,Est. tax,43.359375,805.40625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[3]/td[1]/span[1],533.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17,TD,33.0,TR,$0.00,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[3]/td[2],524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
347,16,TR,17.0,TBODY,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[4],557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17,TD,17.0,TR,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[4]/td,557.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
349,16,TR,33.0,TBODY,Total price$21.99,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[5],574.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17,TD,33.0,TR.zVt0cd,Total price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[5]/td[1],574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17,TD,33.0,TR.zVt0cd,$21.99,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[4]/div/div[2]/table/tbody/tr[5]/td[2],574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
352,11,TD,57.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,225.0,771.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[5],562.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[5]/div,575.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
