Index,Fields,Values
23.15.4,Rating Count,5k+
23.16.4,Rating Count,9k+
23.17.4,Rating Count,160
23.18.4,Rating Count,2
23.19.4,Rating Count,8k+
23.20.4,Rating Count,N/A
23.21.4,Rating Count,"3,182"
23.22.4,Rating Count,"7,376"
23.23.4,Rating Count,N/A
23.24.4,Rating Count,N/A
23.25.4,Rating Count,601
23.26.4,Rating Count,896
23.27.4,Rating Count,N/A
23.28.4,Rating Count,N/A
23.1.5,Links,http://www.thedarlingdahlia.com/2019/03/05/tarte-face-tape-foundation-review-thoughts/
23.2.5,Links,https://www.stylecraze.com/articles/best-waterproof-foundations-available-in-india/
23.3.5,Links,https://essiebutton.com/best-foundation-for-textured-skin/
23.4.5,Links,https://www.stylecraze.com/articles/best-tarte-foundation/
23.5.5,Links,N/A
23.6.5,Links,https://www.makeupmuddle.com/tarte-sea-hydroflex-serum-foundation/
23.7.5,Links,https://www.stylecraze.com/articles/best-foundation-for-textured-skin/
23.8.5,Links,https://www.skinnyscoop.com/2013/10/16/tarte-off-the-cuff-amazonian-clay-12-hour-blush-palette/
23.9.5,Links,https://www.stylecraze.com/articles/best-tarte-foundation/
23.10.5,Links,https://www.finder.com.au/tarte-shape-tape-foundation-review
23.11.5,Links,https://www.bestinsingapore.co/best-foundations-singapore/
23.12.5,Links,N/A
23.13.5,Links,N/A
23.14.5,Links,https://glamournglow.com/makeup/tarte-double-duty-beauty-review/
23.15.5,Links,N/A
23.16.5,Links,N/A
23.17.5,Links,N/A
23.18.5,Links,N/A
23.19.5,Links,https://www.stylecraze.com/articles/best-tinted-primer/
23.20.5,Links,https://tartecosmetics.com/shop/makeup/face/foundation-tinted-moisturizer/
23.21.5,Links,https://tartecosmetics.com/shop/face-tape-foundation-1600.html
23.22.5,Links,https://tartecosmetics.com/shop/amazonian-clay-full-coverage-foundation-spf-15-267.html
23.23.5,Links,https://www.amazon.com/tarte-foundation/s?k=tarte+foundation
23.24.5,Links,https://www.ulta.com/p/face-tape-foundation-pimprod2003933
23.25.5,Links,https://www.ulta.com/p/amazonian-clay-16-hour-full-coverage-foundation-pimprod2025023
23.26.5,Links,https://www.makeupalley.com/product/showreview.asp/ItemId=144681/Amazonian-Clay-12-Hour-Full-Coverage-Foundation-SPF-15/Tarte-Cosmetics/Foundations
23.27.5,Links,https://www.byrdie.com/tarte-rainforest-of-the-sea-water-foundation-review-5181430
23.28.5,Links,https://www.finder.com.au/tarte-shape-tape-foundation-review
23.1.6,Category,Popular
23.2.6,Category,Popular
23.3.6,Category,Popular
23.4.6,Category,Popular
23.5.6,Category,Popular
23.6.6,Category,Popular
23.7.6,Category,Popular
23.8.6,Category,Popular
23.9.6,Category,Popular
23.10.6,Category,Popular
23.11.6,Category,Popular
23.12.6,Category,Popular
23.13.6,Category,Popular
23.14.6,Category,Popular
23.15.6,Category,Popular
23.16.6,Category,Popular
23.17.6,Category,Popular
23.18.6,Category,Popular
23.19.6,Category,Popular
23.20.6,Category,Organic
23.21.6,Category,Organic
23.22.6,Category,Organic
23.23.6,Category,Organic
23.24.6,Category,Organic
23.25.6,Category,Organic
23.26.6,Category,Organic
23.27.6,Category,Organic
23.28.6,Category,Organic
24.1.1,Title,tarte Tarteist Quick Dry Matte Lip Paint
24.2.1,Title,"Tarte Maracuja Juicy Lip Plump ,Mixed Berries"
24.3.1,Title,tarte Color Splash Hydrating Lipstick
24.4.1,Title,Tarte Maracuja Grapefruit Juicy Lip - 0.095 oz
24.5.1,Title,tarte Lippie Lingerie Matte Tint
24.6.1,Title,Tarte Sugar Rush Sugar Coat Velvet Liquid Lipstick - Cake Pop (Rose)
24.7.1,Title,Tarte Color Splash Seaglass Lipstick - Gettin' Rays
24.8.1,Title,Tarte Makeup Tarte Double Duty Glide And Go Lipstick
24.9.1,Title,Tarte The Lip Architect Lipstick & Liner - Daisy
24.10.1,Title,tarte Tarteist Glossy Lip Paint
24.11.1,Title,tarte Rainforest of the Sea Drench Lip Splash Lipstick
24.12.1,Title,Tarte Quench Lip Rescue - Berry
24.13.1,Title,tarte Awake Lip Therapy Lip Mask
24.14.1,Title,Tarte Tarteist Lip Crayon - Baked
24.15.1,Title,Tarte Lipsurgence Lip Creme - Serene /Apricot Pink
24.16.1,Title,Tarte Lipstick - Saucy - 4gr/1.4oz
24.17.1,Title,Tarte Power Pigment - Natural Beauty
24.18.1,Title,"Tarte Tarteist Quick Dry Matte Lip Paint Lipstick - Xoxo, .20oz/6ml"
24.19.1,Title,tarte Color Splash Shade Shifting Lipstick
24.20.1,Title,Tarte Sugar Rush Sugar Coat Velvet Liquid Lipstick - Cake Pop Mini 0.0176oz/0.5g
24.21.1,Title,Tarte Tarteist Quick Dry Matte Lip Paint (delish) 0.03 oz Travel Size
24.22.1,Title,"tarte Lipsurgence Natural Matte Lip Stain, Lively - 0.10 oz tube"
24.23.1,Title,tarte tarteist Lip Wardrobe Vol. II
24.24.1,Title,Tarte Lipsurgence Lip Creme - Travel Size 1.6g/0.056oz
24.25.1,Title,Tart Makeup Tartiest Lip Paint Sample
24.26.1,Title,tarte Sea H2O Gloss Lip
24.27.1,Title,Tarte Rainforest of The Sea Drench Lip Splash Lipstick - Wet Suit - 2.4g/0.085oz
24.28.1,Title,tarte SEA H2O Balm Lip Tint
24.29.1,Title,tarte Sea Jelly Glaze Anytime Lip Mask
24.30.1,Title,Tarte Sugar Rush - Sugar Coat Velvet Liquid Lipstick - Sprinkle (berry)
24.31.1,Title,Tarte Cosmetics tarteist creamy matte lip paint - crop top /mauve brown
24.32.1,Title,Tarte Sugar Rush - Mini Sugar Coat Velvet Liquid Lipstick - Cake Pop
24.33.1,Title,Tarte Sugar Rush Lip Sip Vegan Lip Oil Mini
24.34.1,Title,Tarte Lip Paint
24.35.1,Title,Tarte Maracuja Juicy Lip Plump Lipstick Pick 1 Shade In Box
24.36.1,Title,Tarte Tarteist Creamy Matte Lip Paint - Twerk
24.37.1,Title,Tarteist Remix lipgloss
24.38.1,Title,Tarte Tarteist Matte Lip Paint 6ml/.2oz New in Box Color Pillowtalk
24.39.1,Title,Tarte Lipstick - Full Size - Primrose
24.40.1,Title,"Tarte Amazonian Butter Lipstick ""mauve"" (mauve Shade)"
24.41.1,Title,Tarte Limited Edition Maracuja Juicy Lip Gloss
24.42.1,Title,Limited-Edition Tarteist Lip Trio
24.43.1,Title,Tarte Lipstick Set
24.44.1,Title,Tarte Lipstick In Lolita (deep Pink Satin Color) Full Size Lipstick
24.45.1,Title,Tarte Lipstick Pyt Full Size Lipstick Rare
24.46.1,Title,Tarte Makeup | Tarte Lipstick Tangerine Target | Color: Tan | Size: Os | Glambarbiestore's Closet
24.47.1,Title,Tarte Makeup Pick 5 For 25 Tarte Tartiest Lip Paint
24.48.1,Title,Tarte Lipstick Set - Beauty | Color: Beige
24.49.1,Title,Tarte Sugar Rush Lip Sip Vegan Lip Balm
24.50.1,Title,Tarte Lip Paint - New Beauty
24.51.1,Title,Tarte Amazonian Butter Lipstick Full Size Choose Your Shade 3.1g /
24.52.1,Title,Tarte Lip Sculptor Lipstick & Lipgloss
24.53.1,Title,Tarte Lipstick In Lusty (purple Satin Color) Full Size Lipstick Rare
24.54.1,Title,"Tarte Lipstick Berry ,100% Authentic"
24.55.1,Title,Tarte Lipstick - Beauty | Color: Red
24.56.1,Title,Tarte Lipstick - New Beauty | Color: Red
24.57.1,Title,Tarte Color Splash Lipstick - New Beauty
24.58.1,Title,"Tarte High Performance Creamy Lipstick In Mauve, Berry Or Poppy Full"
24.59.1,Title,Tarte The Lip Architect Lipstick & Liner - Cutie Pie - New Beauty
24.60.1,Title,Tarte Sugar Rush Matte Liquid Lipstick - New Beauty
24.61.1,Title,Tarte Tarteist Lip Paint In Box Size 0.20oz Select Your Shade
24.62.1,Title,Tarte Lipstick - Beauty
24.63.1,Title,Tarte Mini Sugar Rush Sugar Coat Matte Liquid Lipstick In Sprinkle
24.64.1,Title,Tarte COLOR SPLASH LIPSTICK - Beauty | Color: Pink
24.65.1,Title,Tarte NEW Tarte Rainforest Of The Sea Lipstick - New Beauty
24.66.1,Title,Tarte Color Splash Lipstick Cha-Cha - New Beauty
24.67.1,Title,Tarte Amazonian Butter Lipstick - Full Size - Nwob Choose Shade
24.68.1,Title,Tarte Kiss & Makeup 5 Pc Amazonian Butter Lipstick Set
24.69.1,Title,Tarte Tarteist Creamy Matte Lip Paint
24.70.1,Title,Tarte Lipstick (full Size) - New Beauty | Color: Red
24.71.1,Title,Tarte Color Splash Lipstick Sea Goddess
24.72.1,Title,Tarte Lipstick And Liner Combo - New Beauty | Color: Red
24.73.1,Title,2 X Tarte Lipstick - Berry Cruiser - Glide & Go Buttery - Mini - .04oz
24.74.1,Title,Tarte The Lip Architect Lipstick & Liner - New Beauty
24.75.1,Title,Tarte Rainforest Of The Sea Lipstick - New Beauty
24.76.1,Title,Tarte Lipstick - New Lips | Color: Blue
24.77.1,Title,Tarte 3x TARTE LIPSTICK PINK LEMONADE - New Beauty | Color: Pink
24.78.1,Title,Tarte Amazonian Butter Lipsticks Full Sz. 0.10 Oz. U Choose Ur Shade
24.79.1,Title,"Tarte Rainforest Of The Sea ""escape"" Color Splash Lipstick: In Box"
24.80.1,Title,"Tarte Makeup | Bnwb, Tarte, Weekender, Lipstick Never Used, | Color: Orange/Red | Size: Os | Wheninrome's Closet"
24.81.1,Title,"Liquid Lipstick, Lip Paints & Lip Stains - Tarte Cosmetics"
24.82.1,Title,tarte Lip | Sephora
24.83.1,Title,tarte lipstick - Amazon.com
24.84.1,Title,Tarte / Lipstick / Lip Makeup: Beauty & Personal Care - Amazon.com
24.85.1,Title,Tarte Lip Makeup & Lip Products You Will Love - Macy's
24.86.1,Title,Tarte : Lip Gloss - Target
24.87.1,Title,tarte Lipstick for sale | eBay
24.88.1,Title,Tarte Sugar Rush - Sugar Coat Velvet Liquid Lipstick | Ulta Beauty
24.89.1,Title,Tarte Lipstick - Walmart
24.1.2,Price,$20.00
24.2.2,Price,$21.00
24.3.2,Price,$11.88
24.4.2,Price,$21.00
24.5.2,Price,$24.00
24.6.2,Price,$10.00
24.7.2,Price,$21.00
24.8.2,Price,$14.00
24.9.2,Price,$14.00
24.10.2,Price,$7.00
24.11.2,Price,$63.07
24.12.2,Price,$19.00
24.13.2,Price,$20.00
24.14.2,Price,$9.95
24.15.2,Price,$5.94
24.16.2,Price,$12.00
24.17.2,Price,$8.00
24.18.2,Price,$16.00
24.19.2,Price,$21.00
24.20.2,Price,$3.00
24.21.2,Price,$29.74
24.22.2,Price,$14.85
24.23.2,Price,$25.30
24.24.2,Price,$8.00
24.25.2,Price,$4.50
24.26.2,Price,$19.00
24.27.2,Price,$20.00
24.28.2,Price,$21.00
24.29.2,Price,$16.00
24.30.2,Price,$18.00
24.31.2,Price,$9.00
24.32.2,Price,$10.00
24.33.2,Price,$10.00
24.34.2,Price,$16.00
24.35.2,Price,$29.00
24.36.2,Price,$18.00
24.37.2,Price,$20.00
24.38.2,Price,$100.00
24.39.2,Price,$14.99
24.40.2,Price,$69.99
24.41.2,Price,$21.00
24.42.2,Price,$10.50
24.43.2,Price,$19.99
24.44.2,Price,$21.99
24.45.2,Price,$19.38
24.46.2,Price,$9.00
24.47.2,Price,$10.00
24.48.2,Price,$12.00
24.49.2,Price,$15.00
24.50.2,Price,$12.00
24.51.2,Price,$59.99
24.52.2,Price,$18.00
24.53.2,Price,$21.99
24.54.2,Price,$5.99
24.55.2,Price,$9.00
24.56.2,Price,$15.00
24.57.2,Price,$24.00
24.58.2,Price,$9.99
24.59.2,Price,$15.00
24.60.2,Price,$10.00
24.61.2,Price,$17.00
24.62.2,Price,$8.00
24.63.2,Price,$10.00
24.64.2,Price,$12.00
24.65.2,Price,$9.00
24.66.2,Price,$12.00
24.67.2,Price,$22.35
24.68.2,Price,$139.99
24.69.2,Price,$42.99
24.70.2,Price,$9.00
24.71.2,Price,$12.60
24.72.2,Price,$9.00
24.73.2,Price,$11.50
24.74.2,Price,$9.00
24.75.2,Price,$16.00
24.76.2,Price,$15.00
24.77.2,Price,$15.00
24.78.2,Price,$19.99
24.79.2,Price,$9.99
24.80.2,Price,$15.00
24.81.2,Price,N/A
24.82.2,Price,N/A
24.83.2,Price,N/A
24.84.2,Price,N/A
24.85.2,Price,N/A
24.86.2,Price,N/A
24.87.2,Price,N/A
24.88.2,Price,$18.00
24.89.2,Price,N/A
24.1.3,Rating,Rated 4.3 out of 5
24.2.3,Rating,Rated 4.0 out of 5
24.3.3,Rating,Rated 4.6 out of 5
24.4.3,Rating,Rated 4.6 out of 5
24.5.3,Rating,Rated 4.4 out of 5
24.6.3,Rating,Rated 4.6 out of 5
24.7.3,Rating,Rated 4.6 out of 5
24.8.3,Rating,Rated 4.5 out of 5
24.9.3,Rating,Rated 4.3 out of 5
24.10.3,Rating,Rated 4.4 out of 5
24.11.3,Rating,Rated 4.4 out of 5
24.12.3,Rating,Rated 4.5 out of 5
24.13.3,Rating,Rated 4.4 out of 5
24.14.3,Rating,Rated 4.1 out of 5
24.15.3,Rating,Rated 4.4 out of 5
24.16.3,Rating,N/A
24.17.3,Rating,Rated 4.3 out of 5
24.18.3,Rating,N/A
24.19.3,Rating,Rated 4.6 out of 5
24.20.3,Rating,Rated 4.5 out of 5
24.21.3,Rating,N/A
24.22.3,Rating,Rated 4.4 out of 5
24.23.3,Rating,Rated 4.4 out of 5
24.24.3,Rating,N/A
24.25.3,Rating,Rated 4.4 out of 5
24.26.3,Rating,Rated 4.5 out of 5
24.27.3,Rating,N/A
24.28.3,Rating,Rated 3.8 out of 5
24.29.3,Rating,Rated 4.4 out of 5
24.30.3,Rating,Rated 4.4 out of 5
24.31.3,Rating,Rated 4.3 out of 5
24.32.3,Rating,Rated 3.8 out of 5
24.33.3,Rating,Rated 4.3 out of 5
24.34.3,Rating,N/A
24.35.3,Rating,N/A
24.36.3,Rating,N/A
24.37.3,Rating,Rated 4.6 out of 5
24.38.3,Rating,N/A
24.39.3,Rating,N/A
24.40.3,Rating,N/A
24.41.3,Rating,Rated 4.6 out of 5
24.42.3,Rating,Rated 4.4 out of 5
24.43.3,Rating,N/A
24.44.3,Rating,N/A
24.45.3,Rating,N/A
24.46.3,Rating,N/A
24.47.3,Rating,N/A
24.48.3,Rating,N/A
24.49.3,Rating,Rated 4.6 out of 5
24.50.3,Rating,N/A
24.51.3,Rating,N/A
24.52.3,Rating,N/A
24.53.3,Rating,N/A
24.54.3,Rating,N/A
24.55.3,Rating,N/A
24.56.3,Rating,N/A
24.57.3,Rating,N/A
24.58.3,Rating,N/A
24.59.3,Rating,N/A
24.60.3,Rating,N/A
24.61.3,Rating,Rated 5.0 out of 5
24.62.3,Rating,N/A
24.63.3,Rating,Rated 4.7 out of 5
24.64.3,Rating,N/A
24.65.3,Rating,N/A
24.66.3,Rating,N/A
24.67.3,Rating,N/A
24.68.3,Rating,N/A
24.69.3,Rating,Rated 5.0 out of 5
24.70.3,Rating,N/A
24.71.3,Rating,N/A
24.72.3,Rating,N/A
24.73.3,Rating,N/A
24.74.3,Rating,N/A
24.75.3,Rating,N/A
24.76.3,Rating,N/A
24.77.3,Rating,N/A
24.78.3,Rating,N/A
24.79.3,Rating,N/A
24.80.3,Rating,N/A
24.81.3,Rating,N/A
24.82.3,Rating,N/A
24.83.3,Rating,N/A
24.84.3,Rating,N/A
24.85.3,Rating,N/A
24.86.3,Rating,N/A
24.87.3,Rating,N/A
24.88.3,Rating,Rated 4.4 out of 5
24.89.3,Rating,N/A
24.1.4,Rating Count,9k+
24.2.4,Rating Count,170
24.3.4,Rating Count,5k+
24.4.4,Rating Count,1k+
24.5.4,Rating Count,2k+
24.6.4,Rating Count,860
24.7.4,Rating Count,5k+
24.8.4,Rating Count,413
24.9.4,Rating Count,747
24.10.4,Rating Count,2k+
24.11.4,Rating Count,1k+
24.12.4,Rating Count,4k+
24.13.4,Rating Count,383
24.14.4,Rating Count,2k+
24.15.4,Rating Count,6k+
24.16.4,Rating Count,N/A
24.17.4,Rating Count,855
24.18.4,Rating Count,N/A
24.19.4,Rating Count,1k+
24.20.4,Rating Count,13
24.21.4,Rating Count,N/A
24.22.4,Rating Count,9k+
24.23.4,Rating Count,1k+
24.24.4,Rating Count,N/A
24.25.4,Rating Count,544
24.26.4,Rating Count,1k+
24.27.4,Rating Count,N/A
24.28.4,Rating Count,105
24.29.4,Rating Count,837
24.30.4,Rating Count,151
24.31.4,Rating Count,9k+
24.32.4,Rating Count,20
24.33.4,Rating Count,267
24.34.4,Rating Count,N/A
24.35.4,Rating Count,N/A
24.36.4,Rating Count,N/A
24.37.4,Rating Count,146
24.38.4,Rating Count,N/A
24.39.4,Rating Count,N/A
24.40.4,Rating Count,N/A
24.41.4,Rating Count,14
24.42.4,Rating Count,256
24.43.4,Rating Count,N/A
24.44.4,Rating Count,N/A
24.45.4,Rating Count,N/A
24.46.4,Rating Count,N/A
24.47.4,Rating Count,N/A
24.48.4,Rating Count,N/A
24.49.4,Rating Count,29
24.50.4,Rating Count,N/A
24.51.4,Rating Count,N/A
24.52.4,Rating Count,N/A
24.53.4,Rating Count,N/A
24.54.4,Rating Count,N/A
24.55.4,Rating Count,N/A
24.56.4,Rating Count,N/A
24.57.4,Rating Count,N/A
24.58.4,Rating Count,N/A
24.59.4,Rating Count,N/A
24.60.4,Rating Count,N/A
24.61.4,Rating Count,2
24.62.4,Rating Count,N/A
24.63.4,Rating Count,138
24.64.4,Rating Count,N/A
24.65.4,Rating Count,N/A
24.66.4,Rating Count,N/A
24.67.4,Rating Count,N/A
24.68.4,Rating Count,N/A
24.69.4,Rating Count,1
24.70.4,Rating Count,N/A
24.71.4,Rating Count,N/A
24.72.4,Rating Count,N/A
24.73.4,Rating Count,N/A
24.74.4,Rating Count,N/A
24.75.4,Rating Count,N/A
24.76.4,Rating Count,N/A
24.77.4,Rating Count,N/A
24.78.4,Rating Count,N/A
24.79.4,Rating Count,N/A
24.80.4,Rating Count,N/A
24.81.4,Rating Count,N/A
24.82.4,Rating Count,N/A
24.83.4,Rating Count,N/A
24.84.4,Rating Count,N/A
24.85.4,Rating Count,N/A
24.86.4,Rating Count,N/A
24.87.4,Rating Count,N/A
24.88.4,Rating Count,151
24.89.4,Rating Count,N/A
24.1.5,Links,https://www.temptalia.com/product/tarte-tarteist-quick-dry-matte-lip-paint/vibin/
24.2.5,Links,N/A
24.3.5,Links,https://www.temptalia.com/product/tarte-color-splash-hydrating-lipstick/beach-babe/
24.4.5,Links,https://glamournglow.com/makeup/tarte-juicy-lip-review/
24.5.5,Links,https://www.mybeautyfavs.com/beauty/2016/7/18/tarte-lippie-lingerie-matte-lip-tint-review-and-swatches
24.6.5,Links,https://amidwestbelle.com/2019/06/28/tarte-sugar-rush-sugar-coat-velvet-liquid-lipstick-cupcake-review/
24.7.5,Links,N/A
24.8.5,Links,http://www.thehappysloths.com/2018/06/tarte-double-duty-beauty-glide-and-go-buttery-lipstick-review-swatches.html
24.9.5,Links,http://www.thehappysloths.com/2017/04/tarte-the-lip-architect-lipstick-and-liner-swatches-review.html
24.10.5,Links,https://www.zwivel.com/blog/best-lip-gloss/
24.11.5,Links,https://www.temptalia.com/product/tarte-drench-lip-splash-lipstick/beach-bum/
24.12.5,Links,https://www.temptalia.com/tarte-quench-lip-rescues-reviews-photos-swatches/
24.13.5,Links,https://gypsytan.com/awake-lip-mask-review/
24.14.5,Links,N/A
24.15.5,Links,N/A
24.16.5,Links,N/A
24.17.5,Links,N/A
24.18.5,Links,N/A
24.19.5,Links,N/A
24.20.5,Links,N/A
24.21.5,Links,N/A
24.22.5,Links,https://www.allure.com/review/tarte-lipsurgence-matte-lip-stain
24.23.5,Links,N/A
24.24.5,Links,N/A
24.25.5,Links,N/A
24.26.5,Links,https://www.temptalia.com/product/tarte-h20-lip-gloss/pink-sands/
24.27.5,Links,N/A
24.28.5,Links,N/A
24.29.5,Links,https://hollyhabeck.com/2021/03/04/tarte-jelly-glaze/
24.30.5,Links,N/A
24.31.5,Links,N/A
24.32.5,Links,N/A
24.33.5,Links,https://www.musingsofamuse.com/2019/04/tarte-sugar-rush-lip-sip-vegan-lip-oil-review-swatches.html
24.34.5,Links,N/A
24.35.5,Links,N/A
24.36.5,Links,N/A
24.37.5,Links,N/A
24.38.5,Links,N/A
24.39.5,Links,N/A
24.40.5,Links,N/A
24.41.5,Links,N/A
24.42.5,Links,N/A
24.43.5,Links,N/A
24.44.5,Links,N/A
24.45.5,Links,N/A
24.46.5,Links,N/A
24.47.5,Links,N/A
24.48.5,Links,N/A
24.49.5,Links,N/A
24.50.5,Links,N/A
24.51.5,Links,N/A
24.52.5,Links,N/A
24.53.5,Links,N/A
24.54.5,Links,N/A
24.55.5,Links,N/A
24.56.5,Links,N/A
24.57.5,Links,N/A
24.58.5,Links,N/A
24.59.5,Links,N/A
24.60.5,Links,N/A
24.61.5,Links,N/A
24.62.5,Links,N/A
24.63.5,Links,N/A
24.64.5,Links,N/A
24.65.5,Links,N/A
24.66.5,Links,N/A
24.67.5,Links,N/A
24.68.5,Links,N/A
24.69.5,Links,N/A
24.70.5,Links,N/A
24.71.5,Links,N/A
24.72.5,Links,N/A
24.73.5,Links,N/A
24.74.5,Links,N/A
24.75.5,Links,N/A
24.76.5,Links,N/A
24.77.5,Links,N/A
24.78.5,Links,N/A
24.79.5,Links,N/A
24.80.5,Links,N/A
24.81.5,Links,https://tartecosmetics.com/shop/makeup/lips/liquid-lipstick/
24.82.5,Links,https://www.sephora.com/brand/tarte/lips-makeup
24.83.5,Links,https://www.amazon.com/tarte-lipstick/s?k=tarte+lipstick
24.84.5,Links,https://www.amazon.com/Lipstick-Tarte-Lip-Makeup/s?keywords=Lipstick&rh=n%3A11059111%2Cp_89%3ATarte&c=ts&ts_id=11059111
24.85.5,Links,https://www.macys.com/shop/makeup-and-perfume/lip-makeup/Brand/Tarte?id=30522
24.86.5,Links,https://www.target.com/c/lip-gloss-lips-makeup-beauty/tarte/-/N-5xu0wZq643le4fch
24.87.5,Links,https://www.ebay.com/b/tarte-Lipstick/31804/bn_1878822
24.88.5,Links,https://www.ulta.com/p/sugar-rush-sugar-coat-velvet-liquid-lipstick-pimprod2004342
24.89.5,Links,https://www.walmart.com/browse/beauty/lipstick/tarte/1085666_1007040_2209773_5594229/YnJhbmQ6VGFydGUie
24.1.6,Category,Popular
24.2.6,Category,Popular
24.3.6,Category,Popular
24.4.6,Category,Popular
24.5.6,Category,Popular
24.6.6,Category,Popular
24.7.6,Category,Popular
24.8.6,Category,Popular
24.9.6,Category,Popular
24.10.6,Category,Popular
24.11.6,Category,Popular
24.12.6,Category,Popular
24.13.6,Category,Popular
24.14.6,Category,Popular
24.15.6,Category,Popular
24.16.6,Category,Popular
24.17.6,Category,Popular
24.18.6,Category,Popular
24.19.6,Category,Popular
24.20.6,Category,Popular
24.21.6,Category,Popular
24.22.6,Category,Popular
24.23.6,Category,Popular
24.24.6,Category,Popular
24.25.6,Category,Popular
24.26.6,Category,Popular
24.27.6,Category,Popular
24.28.6,Category,Popular
24.29.6,Category,Popular
24.30.6,Category,Popular
24.31.6,Category,Popular
24.32.6,Category,Popular
24.33.6,Category,Popular
24.34.6,Category,Popular
24.35.6,Category,Popular
24.36.6,Category,Popular
24.37.6,Category,Popular
24.38.6,Category,Popular
24.39.6,Category,Popular
24.40.6,Category,Popular
24.41.6,Category,Popular
24.42.6,Category,Popular
24.43.6,Category,Popular
24.44.6,Category,Popular
24.45.6,Category,Popular
24.46.6,Category,Popular
24.47.6,Category,Popular
24.48.6,Category,Popular
24.49.6,Category,Popular
24.50.6,Category,Popular
24.51.6,Category,Popular
24.52.6,Category,Popular
24.53.6,Category,Popular
24.54.6,Category,Popular
24.55.6,Category,Popular
24.56.6,Category,Popular
24.57.6,Category,Popular
24.58.6,Category,Popular
24.59.6,Category,Popular
24.60.6,Category,Popular
24.61.6,Category,Popular
24.62.6,Category,Popular
24.63.6,Category,Popular
24.64.6,Category,Popular
24.65.6,Category,Popular
24.66.6,Category,Popular
24.67.6,Category,Popular
24.68.6,Category,Popular
24.69.6,Category,Popular
24.70.6,Category,Popular
24.71.6,Category,Popular
24.72.6,Category,Popular
24.73.6,Category,Popular
24.74.6,Category,Popular
24.75.6,Category,Popular
24.76.6,Category,Popular
24.77.6,Category,Popular
24.78.6,Category,Popular
24.79.6,Category,Popular
24.80.6,Category,Popular
24.81.6,Category,Organic
24.82.6,Category,Organic
24.83.6,Category,Organic
24.84.6,Category,Organic
24.85.6,Category,Organic
24.86.6,Category,Organic
24.87.6,Category,Organic
24.88.6,Category,Organic
24.89.6,Category,Organic
25.1.1,Title,tarte Maneater Voluptuous Mascara
25.2.1,Title,Tarte Maneater Magnetic Mascara
25.3.1,Title,"tarte Lights, Camera, Lashes 4-in-1"
25.4.1,Title,tarte Tarteist Lash Paint Mascara
25.5.1,Title,tarte Maneater Mascara
25.6.1,Title,Tarte Maneater Mascara & Liner
25.7.1,Title,Tarte SEA Surfer Curl Volumizing Mascara
25.8.1,Title,tarte Gifted
25.9.1,Title,Tarte Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size
25.10.1,Title,Tarte Maneater Mascara - Black
25.11.1,Title,Tarte Maneater Mascara | Ulta Beauty
25.12.1,Title,Maneater Voluptuous Mascara | Tarte Cosmetics
25.13.1,Title,maneater™ waterproof mascara | tarte™ Cosmetics
25.14.1,Title,Tarte Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size - Amazon.com
25.15.1,Title,Tarte Maneater Mascara - Ulta Beauty - Target
25.16.1,Title,Maneater™ Mascara TARTE - Sephora.ae
25.17.1,Title,tarte™ maneater voluptuous mascara Reviews 2022 - Influenster
25.1.2,Price,$15.00
25.2.2,Price,$24.00
25.3.2,Price,$22.85
25.4.2,Price,$24.00
25.5.2,Price,$24.00
25.6.2,Price,$15.00
25.7.2,Price,$24.00
25.8.2,Price,$24.00
25.9.2,Price,$20.34
25.10.2,Price,$24.00
25.11.2,Price,N/A
25.12.2,Price,$24.00
25.13.2,Price,N/A
25.14.2,Price,$20.34
25.15.2,Price,$15.00
25.16.2,Price,AED 115.00
25.17.2,Price,N/A
25.1.3,Rating,Rated 4.5 out of 5
25.2.3,Rating,Rated 4.6 out of 5
25.3.3,Rating,Rated 4.3 out of 5
25.4.3,Rating,Rated 4.3 out of 5
25.5.3,Rating,Rated 4.3 out of 5
25.6.3,Rating,Rated 4.7 out of 5
25.7.3,Rating,Rated 3.7 out of 5
25.8.3,Rating,Rated 4.5 out of 5
25.9.3,Rating,N/A
25.10.3,Rating,Rated 4.5 out of 5
25.11.3,Rating,N/A
25.12.3,Rating,Rated 4.5 out of 5
25.13.3,Rating,Rated 5.0 out of 5
25.14.3,Rating,Rated 4.6 out of 5
25.15.3,Rating,Rated 4.3 out of 5
25.16.3,Rating,Rated 4.5 out of 5
25.17.3,Rating,Rated 4.5 out of 5
25.1.4,Rating Count,9k+
25.2.4,Rating Count,8k+
25.3.4,Rating Count,9k+
25.4.4,Rating Count,9k+
25.5.4,Rating Count,15
25.6.4,Rating Count,15
25.7.4,Rating Count,2k+
25.8.4,Rating Count,6k+
25.9.4,Rating Count,N/A
25.10.4,Rating Count,9k+
25.11.4,Rating Count,N/A
25.12.4,Rating Count,"2,581"
25.13.4,Rating Count,8
25.14.4,Rating Count,"3,622"
25.15.4,Rating Count,"2,448"
25.16.4,Rating Count,13
25.17.4,Rating Count,"5,923"
25.1.5,Links,https://www.stylecraze.com/articles/best-tarte-mascara/
25.2.5,Links,N/A
25.3.5,Links,https://www.stylecraze.com/articles/best-tarte-mascara/
25.4.5,Links,https://www.stylecraze.com/articles/best-tarte-mascara/
25.5.5,Links,N/A
25.6.5,Links,N/A
