,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-pla,attributes.aria-level,attributes.data-async-trigger,attributes.data-async-method,attributes.data-bimgw,attributes.data-container-id,attributes.data-easag,attributes.data-ebimg,attributes.data-esivpe,attributes.data-essag,attributes.data-handleswipegrow,attributes.data-iaq,attributes.data-immersivepurplelinks,attributes.data-ivpess,attributes.data-numplao,attributes.data-prehandle,attributes.data-puhws,attributes.data-swipegrowheight,attributes.data-swipegrowsettf,attributes.data-swipegrowth,attributes.data-swipegrowthntl,attributes.data-webstandard,attributes.data-aqid,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-fp-link,attributes.data-catalog-id,attributes.data-merchant-id,attributes.data-mobile-regular-npack-pla-unit-height,attributes.data-offer-docid,attributes.data-offer-id,attributes.data-pla-unit-height-with-sra,attributes.data-product-docid,attributes.data-slot,attributes.data-atf,attributes.data-frt,price,attributes.data-index,attributes.data-nohref,attributes.data-tab-index,attributes.__is_owner,attributes.jsowner,attributes.data-lia-cluster-id,attributes.data-site-cluster-id,attributes.data-variant-group-id,attributes.data-bigimageurl,attributes.data-ih,attributes.data-iw,attributes.data-smr-hint,attributes.data-smr-url,attributes.data-restore,attributes.data-ss,attributes.data-adapt-width-with-js,attributes.data-unselected-text-color,attributes.aria-selected,attributes.data-uiis,attributes.data-query,attributes.aria-labelledby,attributes.placeholder,attributes.aria-valuetext,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-content-feature,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-tts,attributes.data-tts-text,attributes.data-attrid,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.decode-data-ved,attributes.data-cid,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.aria-live,attributes.data-async-rclass,attributes.data-rtc,attributes.data-url,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-id,attributes.data-dc,attributes.data-dw,attributes.aria-pressed,attributes.data-ex_istate,attributes.data-m_r,attributes.data-m_t,attributes.data-rc_q,attributes.data-rc_ui,attributes.data-ru_gwp,attributes.data-ru_q,attributes.data-trex_id,attributes.data-d,attributes.data-sp,attributes.data-pfp,attributes.data-ad-tracking-url,attributes.data-enable-scroll-snap,attributes.data-ludocid,attributes.data-page-horizontal-margin,attributes.data-prefetch-phdesc,attributes.data-query-intent,attributes.data-rc_f,attributes.data-rc_ludocids,attributes.data-ru_lqi,attributes.data-ru_phdesc,attributes.data-lkt,attributes.data-lqi,attributes.data-src,attributes.data-cpi,attributes.data-phdesc,attributes.data-p,attributes.data-f,attributes.data-fm,attributes.data-fc,attributes.data-sd,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.data-eom-state,attributes.data-dismiss,attributes.data-bucket,attributes.data-psd-ssc,attributes.data-mobile
1118,36,DIV,24,DIV.M0gUn,UUlta Beauty,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1],1347,,,,,,,,NemW5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,37,DIV,16,DIV.NemW5e,U,24,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div,1351.265625,,,,,,,,kFkKbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,38,DIV,16,DIV.kFkKbc,U,18,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div,1351.265625,,,,,,,,ZZ1hP Z1AH7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,39,DIV,16,DIV.ZZ1hP.Z1AH7c,U,16,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div,1351.265625,,,,,,,,tgt1Rb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,40,DIV,16,DIV.tgt1Rb,U,16,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div/div,1351.265625,,,,,,,,PtFWkc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,41,IMG,16,DIV.PtFWkc,,16,348,//*[@id='fvc_5'],1351.265625,,,,,,,,uH3eqb F3Utw,fvc_5,,height:16px;width:16px,,,,,,,error:JqRO3d,l51Mie,,,,,,,,,,Ulta Beauty,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAWlBMVEX1gkD0gUD////0gT/0gkDr4dngkmXql2br3NHlkWDmoXbt5uLdm3LflWnbpIDxg0Pgu6Pes5b08O7don3cnnbhxK/n0L/mjVr39vbhmm722sjvvJv1xqfdqYZc4MdSAAAAjklEQVQYlTWPBxLEIAhFEeymmG7K3v+aq5A4zvB5wFcAAFS9Ckg3wed+gq6awhOlnLDjQlcm0DWSwZ5BX348Rb6CJuw8iI1/O1xaxMOjhTbs0sodikFVznTEFQbUQNQgHlY8TORn1WdqzSk/3XDhOOyHgBX9UT3CPIwCxoxlm/aS35xAnfm68vltK9t/2R9OAgS+bkac7AAAAABJRU5ErkJggg==",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,41,DIV,0,DIV.PtFWkc,U,0,0,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div/div/div,0,,,,,,,,FvuBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,42,SPAN,0,DIV.FvuBY,U,0,0,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div/div/div/span,0,,,,,,,,Zks41e,,,background-color:#FA903E;height:16px;width:16px;line-height:16px;font-size:14px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,37,SPAN,17,DIV.NemW5e,Ulta Beauty,82.71875,372,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/span,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,36,DIV,24,DIV.M0gUn,and 1+ stores,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[2],1371,,,,,,,,JwGc3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,33,DIV,32,DIV.AbRgkc.UpysS,-15,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2],1395,,,,,,,,TskR3d,,Rated 4.3 out of 5. Rated by 15 reviews.,,,,,,,,,,,,,,,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,34,SPAN,17,DIV.TskR3d,,64,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[1],1406,,,,,,,,Xpfyid,,,,,,,,,,,,,,,,,cypjM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,35,SPAN,12,SPAN.Xpfyid,,64,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[1]/span,1409,,,,,,,,Fam1ne QjH6g,,,,,,,,,,,,,,,,,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,36,SPAN,12,SPAN.Fam1ne.QjH6g,,58,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[1]/span/span,1409,,,,,,,,,,,width:58px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,34,SPAN,17,DIV.TskR3d,-15,28.453125,416,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[2],1406,,,,,,,,ZS5Ajd,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,31,DIV,148,DIV.NcgzWb.Nplhsf,"2+ highlightsHigher price than mostFormulaVolumizing, Curling, ...",128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2],1427,,,,,,,,,,,,,,,,,,,,,,,,,M23RGd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBYQIw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,32,DIV,148,DIV,"2+ highlightsHigher price than mostFormulaVolumizing, Curling, ...",128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div,1427,,,,,,,,ulWL4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,33,DIV,9,DIV.ulWL4d,,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[1],1435,,,,,,,,fM19p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,33,SPAN,28,DIV.ulWL4d,2+ highlights,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/span,1444,,,,,,,,,,,,,,,,,,click:trigger.oLMRYb; clickmod:trigger.oLMRYb; auxclick:trigger.oLMRYb,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,34,DIV,28,SPAN,2+ highlights,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/span/div,1444,,,,,,,,CtRRIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,33,DIV,40,DIV.ulWL4d,Higher price than most,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[2],1472,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwjCtOLL5v73AhU-nI4IHbj3CQIQ2ZsGegQIFhAk,WkisGe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBYQJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,34,SPAN,40,DIV,Higher price than most,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[2]/span,1472,,,,,,,,,,,,,,,,,,click:trigger.oLMRYb; clickmod:trigger.oLMRYb; auxclick:trigger.oLMRYb,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,35,DIV,40,SPAN,Higher price than most,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[2]/span/div,1472,,,,,,,,UEyKF EEd3Vd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,33,DIV,56,DIV.ulWL4d,"FormulaVolumizing, Curling, ...",128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[3],1512,,,,,,,,qLgbod,,,,,,,,,,,,,,,,2ahUKEwjCtOLL5v73AhU-nI4IHbj3CQIQ2ZsGegQIFhAl,WkisGe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBYQJQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,34,SPAN,48,DIV.qLgbod,"FormulaVolumizing, Curling, ...",128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[3]/span,1520,,,,,,,,,,,,,,,,,,click:trigger.oLMRYb; clickmod:trigger.oLMRYb; auxclick:trigger.oLMRYb,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,35,DIV,48,SPAN,"FormulaVolumizing, Curling, ...",128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[3]/span/div,1520,,,,,,,,E4WJib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,36,DIV,20,DIV.E4WJib,Formula,128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[3]/span/div/div[1],1520,,,,,,,,k5pEne UEyKF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,36,DIV,20,DIV.E4WJib,"Volumizing, Curling, ...",128,348,//*[@id='rso']/div[3]/g-card/div/div[1]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[3]/div/div/div/g-inner-card/div[2]/div[2]/div/div[3]/span/div/div[2],1540,,,,,,,,k5pEne qPvOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
