,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-count,attributes.data-iu,attributes.aria-level,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-atf,attributes.data-frt,attributes.data-h,attributes.data-nr,attributes.data-attrid,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-ni,attributes.data-src,attributes.data-veid,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,price,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-rtc,attributes.data-url,attributes.data-async-trigger,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.decode-data-ved,attributes.data-cid,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-index,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.aria-live,attributes.data-async-rclass,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-amp-cur,attributes.data-amp-title,attributes.data-amp-vgi,attributes.data-content-feature,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.aria-labelledby,attributes.data-eom-state,attributes.__is_owner,attributes.data-dismiss,attributes.jsowner,attributes.data-bucket,attributes.data-psd-ssc,attributes.eid,attributes.data-ei-async,attributes.data-clcm,attributes.data-clim,attributes.data-clmach,attributes.data-clmacw,attributes.data-clmich,attributes.data-clmicw,attributes.data-clmnc,attributes.data-clpar,attributes.data-clpmcw,attributes.data-txh,attributes.data-mobile,attributes.data-cidx,attributes.data-i,attributes.aria-valuetext
1674,4,DIV,0,DIV#irc_async.fp-nh.yf,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copiedImage CreditsCreator:Credit:Copyright:Information extracted from IPTC Photo MetadataOKVisitShareVisitImages may be subject to copyright. Learn MoreImage creditsSend feedbackGet helpVisitShareVisitImages may be subject to copyright. Learn MoreImage creditsSend feedbackGet helpVisitShareVisitImages may be subject to copyright. Learn MoreImage creditsSend feedbackGet help,1035,0,//*[@id='irc_ei'],3912,,,,,,,,,irc_ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vE2QYsiYONnCuvQPkZaRyA0,,,,,,,,,,,,,,
1675,5,DIV,0,DIV#irc_ei,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copiedImage CreditsCreator:Credit:Copyright:Information extracted from IPTC Photo MetadataOKVisitShareVisitImages may be subject to copyright. Learn MoreImage creditsSend feedbackGet helpVisitShareVisitImages may be subject to copyright. Learn MoreImage creditsSend feedbackGet helpVisitShareVisitImages may be subject to copyright. Learn MoreImage creditsSend feedbackGet help,0,0,//*[@id='irc_bg'],0,,,,,,,,irc-unt,irc_bg,,display:none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,350,250,50,125,-1,3,425,44,,,,
1676,6,DIV,0,DIV#irc_bg.irc-unt,,0,0,//*[@id='irc_shasync'],0,,,,,,,,yp,irc_shasync,,display:none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imgres,imgsh,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,6,G-DIALOG,0,DIV#irc_bg.irc-unt,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_shc'],0,,,,,,,,,irc_shc,,,,,,,,,jxvro:Imgh9b,VEbNoe,gctHtc;_;AMD3ak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,7,DIV,0,G-DIALOG#irc_shc,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_shc']/div,0,,,,,,,,,,,,,,,,,,dBhwS:TvD9Pc;mLt3mc,,,,,,,XKSfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,8,DIV,0,DIV,,0,0,//*[@id='irc_shc']/div/div[1],0,,,,,,,,t7xA6 lxG8Hd,,,,,,,,,,,,,,,,,bF1uUb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,8,DIV,0,DIV,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_shc']/div/div[2],0,,,,,,,,bErdLd hFCnyd wwYr3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,9,DIV,0,DIV.bErdLd.hFCnyd.wwYr3,,0,0,//*[@id='irc_shc']/div/div[2]/div[1],0,,,,,,,,ls8Qne,,,,,,,,,,focus:sT2f3e,,,,,,,,button,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,9,SPAN,0,DIV.bErdLd.hFCnyd.wwYr3,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_shc']/div/div[2]/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,10,DIV,0,SPAN,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_shc']/div/div[2]/span/div,0,,,,,,,,NJfJb TUOsUe Sr5CLc,,,,,,,,,,,,,,,,,,dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,11,DIV,0,DIV.NJfJb.TUOsUe.Sr5CLc,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_sh'],0,,,,,,,,,irc_sh,,,,,,,,,mAHVDb:MYwIPc;vj4Awd:IKVnme;ue6pNc:WCYdyf,uDnXce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
1685,12,DIV,0,DIV#irc_sh,ShareThis image may be subject to copyright.FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_sh']/div,0,,,,,,,,gfi5jd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,13,SPAN,0,DIV.gfi5jd,,0,0,//*[@id='irc_sh']/div/span,0,,,,,,,,Tk4Yed z1asCe wuXmqc,,Close,,,,,,,,trigger.dBhwS,,,,,,,tqp7ud,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,14,svg,0,SPAN.Tk4Yed.z1asCe.wuXmqc,,0,0,//*[@id='irc_sh']/div/span/svg,0,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,13,DIV,0,DIV.gfi5jd,Share,0,0,//*[@id='irc_sh']/div/div[1],0,,,,,,,,SMoGXd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,13,DIV,0,DIV.gfi5jd,This image may be subject to copyright.,0,0,//*[@id='irc_sh']/div/div[2],0,,,,,,,,j36CQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,13,DIV,0,DIV.gfi5jd,FacebookWhatsAppTwitterEmailTap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_sh']/div/div[3],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,14,A,0,DIV,Facebook,0,0,//*[@id='irc_sh']/div/div[3]/a[1],0,,,,,,,,Zhtrjb,,,,,,,,,,rT2OA,,,,,,,RgELLe,link,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,15,DIV,0,A.Zhtrjb,,0,0,//*[@id='irc_sh']/div/div[3]/a[1]/div,0,,,,,,,,V2lple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,16,IMG,0,DIV.V2lple,,0,0,//*[@id='irc_sh']/div/div[3]/a[1]/div/img,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facebook,https://www.gstatic.com/kpui/social/fb_32x32.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,14,A,0,DIV,WhatsApp,0,0,//*[@id='irc_sh']/div/div[3]/a[2],0,,,,,,,,Zhtrjb,,,,,,,,,,cmaSVb,,,,,,,EcD0F,link,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,15,DIV,0,A.Zhtrjb,,0,0,//*[@id='irc_sh']/div/div[3]/a[2]/div,0,,,,,,,,V2lple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,16,IMG,0,DIV.V2lple,,0,0,//*[@id='irc_sh']/div/div[3]/a[2]/div/img,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WhatsApp,https://www.gstatic.com/kpui/social/whatsapp_solid_bg_36x36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,14,A,0,DIV,Twitter,0,0,//*[@id='irc_sh']/div/div[3]/a[3],0,,,,,,,,Zhtrjb,,,,,,,,,,re2RZb,,,,,,,P8lkFb,link,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,15,DIV,0,A.Zhtrjb,,0,0,//*[@id='irc_sh']/div/div[3]/a[3]/div,0,,,,,,,,V2lple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,16,IMG,0,DIV.V2lple,,0,0,//*[@id='irc_sh']/div/div[3]/a[3]/div/img,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twitter,https://www.gstatic.com/kpui/social/twitter_32x32.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,14,A,0,DIV,Email,0,0,//*[@id='irc_sh']/div/div[3]/a[4],0,,,,,,,,Zhtrjb nadjKe,,,,,,,,,,NmUBTc,,,,,,,bVp1N,link,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,15,DIV,0,A.Zhtrjb.nadjKe,,0,0,//*[@id='irc_sh']/div/div[3]/a[4]/div,0,,,,,,,,V2lple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,16,IMG,0,DIV.V2lple,,0,0,//*[@id='irc_sh']/div/div[3]/a[4]/div/img,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Email,/images/icons/material/system/1x/email_grey600_24dp.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,15,SPAN,0,A.Zhtrjb.nadjKe,Email,0,0,//*[@id='irc_sh']/div/div[3]/a[4]/span,0,,,,,,,,oUkGNe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,14,DIV,0,DIV,Tap to copy linkTap and hold to copy linkLink copied,0,0,//*[@id='irc_sh']/div/div[3]/div,0,,,,,,,,xISJ4c,,,,,,,,,,,,,,,,,coyKpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,15,DIV,0,DIV.xISJ4c,Tap to copy linkTap and hold to copy link,0,0,//*[@id='irc_sh']/div/div[3]/div/div[1],0,,,,,,,,,,,,,,,,,,,,,,,,,rTZwQe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,16,DIV,0,DIV,Tap to copy link,0,0,//*[@id='irc_sh']/div/div[3]/div/div[1]/div[1],0,,,,,,,,,,,,,,,,,,,,,,,,,uu7Hed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,17,DIV,0,DIV,Tap to copy link,0,0,//*[@id='irc_sh']/div/div[3]/div/div[1]/div[1]/div,0,,,,,,,,Jvqq7c tmxHT,,,,,,,,,,ScPJh,,,,,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,16,DIV,0,DIV,Tap and hold to copy link,0,0,//*[@id='irc_sh']/div/div[3]/div/div[1]/div[2],0,,,,,,,,,,,,,,,,,,,,,,,,,axr9cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,17,DIV,0,DIV,Tap and hold to copy link,0,0,//*[@id='irc_sh']/div/div[3]/div/div[1]/div[2]/div,0,,,,,,,,Jvqq7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,15,DIV,0,DIV.xISJ4c,Link copied,0,0,//*[@id='irc_sh']/div/div[3]/div/div[2],0,,,,,,,,Jvqq7c,,,display:none,,,,,,,,,,,,,,pAZ6Ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,15,DIV,0,DIV.xISJ4c,,0,0,//*[@id='irc_sh']/div/div[3]/div/div[3],0,,,,,,,,uWY3hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,16,A,0,DIV.uWY3hb,,0,0,//*[@id='irc_sh']/div/div[3]/div/div[3]/a,0,,,,,,,,gM8Xcc,,,,,_blank,,,,,ScPJh,,,,,,,RYUcpc,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,15,DIV,0,DIV.xISJ4c,,0,0,//*[@id='irc_sh']/div/div[3]/div/div[4],0,,,,,,,,KH2nKe,,,,,,,,,,,,,,,,,tQ9n1c,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,12,A,0,DIV#irc_sh,,0,0,//*[@id='irc_sh']/a[1],0,,,,,,,,,,,display:none,,,,,,,,,,,,,,yI1Svb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,12,A,0,DIV#irc_sh,,0,0,//*[@id='irc_sh']/a[2],0,,,,,,,,,,,display:none,,,,,,,,,,,,,,GNY9n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,12,A,0,DIV#irc_sh,,0,0,//*[@id='irc_sh']/a[3],0,,,,,,,,,,,display:none,,,,,,,,,,,,,,xAenBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,9,DIV,0,DIV.bErdLd.hFCnyd.wwYr3,,0,0,//*[@id='irc_shc']/div/div[2]/div[2],0,,,,,,,,ls8Qne,,,,,,,,,,focus:tuePCd,,,,,,,,button,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,6,G-DIALOG,0,DIV#irc_bg.irc-unt,Image CreditsCreator:Credit:Copyright:Information extracted from IPTC Photo MetadataOK,0,0,//*[@id='irc-iptc'],0,,,,,,,,,irc-iptc,,,,,,,,,jxvro:Imgh9b,VEbNoe,gctHtc;_;AMD3ak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,7,DIV,0,G-DIALOG#irc-iptc,Image CreditsCreator:Credit:Copyright:Information extracted from IPTC Photo MetadataOK,0,0,//*[@id='irc-iptc']/div,0,,,,,,,,,,,,,,,,,,dBhwS:TvD9Pc;mLt3mc,,,,,,,XKSfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,8,DIV,0,DIV,,0,0,//*[@id='irc-iptc']/div/div[1],0,,,,,,,,t7xA6 lxG8Hd,,,,,,,,,,,,,,,,,bF1uUb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,8,DIV,0,DIV,Image CreditsCreator:Credit:Copyright:Information extracted from IPTC Photo MetadataOK,0,0,//*[@id='irc-iptc']/div/div[2],0,,,,,,,,bErdLd hFCnyd wwYr3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,9,DIV,0,DIV.bErdLd.hFCnyd.wwYr3,,0,0,//*[@id='irc-iptc']/div/div[2]/div[1],0,,,,,,,,ls8Qne,,,,,,,,,,focus:sT2f3e,,,,,,,,button,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,9,SPAN,0,DIV.bErdLd.hFCnyd.wwYr3,Image CreditsCreator:Credit:Copyright:Information extracted from IPTC Photo MetadataOK,0,0,//*[@id='irc-iptc']/div/div[2]/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,10,DIV,0,SPAN,Image CreditsCreator:Credit:Copyright:Information extracted from IPTC Photo MetadataOK,0,0,//*[@id='irc-iptc']/div/div[2]/span/div,0,,,,,,,,NJfJb TUOsUe Sr5CLc iptc-d,,,,,,,,,,,,,,,,,,dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
