,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-du,attributes.data-ei,attributes.data-ucsi
270,15,DIV,28.2843017578125,DIV.wA4cr,,28.2843017578125,761.6234741210938,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/div/div,463.85784912109375,,,,,,,,,,,,,,,RgWChf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,14,TABLE,149.0,DIV.vF00ne.sh-osd__content,Item price$20.00Shipping$0.00Est. taxEstimated Tax$1.20Total price$21.20,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table,344.0,,,,,,,,,,,,,,,SuutWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,15,TBODY,149.0,TABLE.SuutWb,Item price$20.00Shipping$0.00Est. taxEstimated Tax$1.20Total price$21.20,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,16,TR,33.0,TBODY,Item price$20.00,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[1],344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,17,TD,33.0,TR,Item price,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[1]/td[1],344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,17,TD,33.0,TR,$20.00,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,,,,,,,,,,,,,,,
276,16,TR,33.0,TBODY,Shipping$0.00,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[2],377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,17,TD,33.0,TR,Shipping,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,17,TD,33.0,TR,$0.00,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,,
279,16,TR,33.0,TBODY,Est. taxEstimated Tax$1.20,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3],410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3]/td[1],410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,18,SPAN,15.0,TD,Est. tax,43.359375,816.40625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3]/td[1]/span[1],419.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,17,TD,33.0,TR,$1.20,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3]/td[2],410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$1.20,,,,,,,,,,,,,,,,,,,,,
283,16,TR,17.0,TBODY,,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[4],443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,17,TD,17.0,TR,,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[4]/td,443.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
285,16,TR,33.0,TBODY,Total price$21.20,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[5],460.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,17,TD,33.0,TR.zVt0cd,Total price,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[5]/td[1],460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,17,TD,33.0,TR.zVt0cd,$21.20,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[5]/td[2],460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.20,,,,,,,,,,,,,,,,,,,,,
288,11,TD,57.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,214.0,782.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5],448.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div,461.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div/a,469.0,,,,/url?q=https://www.ebay.com/itm/333113555192%3Fchn%3Dps%26mkevt%3D1%26mkcid%3D28&sa=U&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8Q1ykIMg&usg=AOvVaw2B7UxVdsRCG2T-Bbh1cZtM,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,,
291,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div/a/div,461.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[5]/div/a/span,461.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,6,SPAN,25.0,DIV.dPIF2d,Report a listing,80.046875,38.0,//*[@id='sg-product__pdp-container']/div/span,517.0,,,,,,,,,,,,,,,EBTwgc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,7,A,17.0,SPAN.EBTwgc,Report a listing,80.046875,38.0,//*[@id='sg-product__pdp-container']/div/span/a,525.0,,,,/url?q=https://support.google.com/ads/contact/vio_other_aw_policy&sa=U&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8Q_ZEICDM&usg=AOvVaw1SNdcf9TJbNOpH1WOicX-O,,,,,,,,,,,nBlEcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6,DIV,0.0,DIV.dPIF2d,,959.0,38.0,//*[@id='sh-fp__pagination-button-wrapper'],525.0,,,,,,,,,,,,,,,pRhPGb,,,,,,,,,,,,sh-fp__pagination-button-wrapper,,,,,,,,,,,,,,,,,,,,,,,,,
296,6,SECTION,368.0,DIV.dPIF2d,"Related items$47.99Vitabath Original Spring Green ...(778)$50.00DERMAdoctor KP Duty ...(580)$10.28Nivea - Creme Care Gel Shower ...(1,539)$6.00The Body Shop Travel Size ...(972)$25.24Puracy Natural Body Wash Refill ...(18)$3.70Original Source Mint & Tea Tree ...(279)$18.00Method Body Wash Simply Nourish ...(1,094)$8.39Shea Moisture Body Wash ...(7,494)$10.36Mrs. Meyer´s Clean Day Body ...(10,666)$8.99Every Man Jack Body Wash ...(1,065)",959.0,38.0,//*[@id='related'],471.0,,GLOBAL__related,,,,,,,,,,,,,KS6Dwf CUzmab,,,,,,,,,,,,related,,,,,,,,,,,,,,,,,,,,,,,,,
297,7,DIV,24.0,SECTION#related.KS6Dwf.CUzmab,Related items,959.0,38.0,//*[@id='related']/div[1],590.0,,,,,,,,,,,,,,,AMxILd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7,DIV,209.0,SECTION#related.KS6Dwf.CUzmab,"$47.99Vitabath Original Spring Green ...(778)$50.00DERMAdoctor KP Duty ...(580)$10.28Nivea - Creme Care Gel Shower ...(1,539)$6.00The Body Shop Travel Size ...(972)$25.24Puracy Natural Body Wash Refill ...(18)$3.70Original Source Mint & Tea Tree ...(279)$18.00Method Body Wash Simply Nourish ...(1,094)$8.39Shea Moisture Body Wash ...(7,494)$10.36Mrs. Meyer´s Clean Day Body ...(10,666)$8.99Every Man Jack Body Wash ...(1,065)",959.0,38.0,//*[@id='related']/div[2],630.0,,,,,,,,,,,,,,,AspnF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,8,DIV,209.0,DIV.AspnF,"$47.99Vitabath Original Spring Green ...(778)$50.00DERMAdoctor KP Duty ...(580)$10.28Nivea - Creme Care Gel Shower ...(1,539)$6.00The Body Shop Travel Size ...(972)$25.24Puracy Natural Body Wash Refill ...(18)$3.70Original Source Mint & Tea Tree ...(279)$18.00Method Body Wash Simply Nourish ...(1,094)$8.39Shea Moisture Body Wash ...(7,494)$10.36Mrs. Meyer´s Clean Day Body ...(10,666)$8.99Every Man Jack Body Wash ...(1,065)",959.0,38.0,//*[@id='related']/div[2]/div,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,9,DIV,209.0,DIV,"$47.99Vitabath Original Spring Green ...(778)$50.00DERMAdoctor KP Duty ...(580)$10.28Nivea - Creme Care Gel Shower ...(1,539)$6.00The Body Shop Travel Size ...(972)$25.24Puracy Natural Body Wash Refill ...(18)$3.70Original Source Mint & Tea Tree ...(279)$18.00Method Body Wash Simply Nourish ...(1,094)$8.39Shea Moisture Body Wash ...(7,494)$10.36Mrs. Meyer´s Clean Day Body ...(10,666)$8.99Every Man Jack Body Wash ...(1,065)",959.0,38.0,//*[@id='related']/div[2]/div/div,630.0,,,,,,,,,,,,,,,sh-dc__carousel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,10,SPAN,0.0,DIV.sh-dc__carousel,,0.0,0.0,//*[@id='related']/div[2]/div/div/span[1],0.0,,,,,,,,,,,,,,,sh-dc__prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,10,SPAN,36.0,DIV.sh-dc__carousel,,36.0,979.0,//*[@id='related']/div[2]/div/div/span[2],716.5,,,,,,,,,,,,,,,sh-dc__next sh-dc__enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,10,DIV,209.0,DIV.sh-dc__carousel,"$47.99Vitabath Original Spring Green ...(778)$50.00DERMAdoctor KP Duty ...(580)$10.28Nivea - Creme Care Gel Shower ...(1,539)$6.00The Body Shop Travel Size ...(972)$25.24Puracy Natural Body Wash Refill ...(18)$3.70Original Source Mint & Tea Tree ...(279)$18.00Method Body Wash Simply Nourish ...(1,094)$8.39Shea Moisture Body Wash ...(7,494)$10.36Mrs. Meyer´s Clean Day Body ...(10,666)$8.99Every Man Jack Body Wash ...(1,065)",959.0,38.0,//*[@id='related']/div[2]/div/div/div,630.0,,,,,,,,,,,,,,,sh-dc__scroller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,11,DIV,205.0,DIV.sh-dc__scroller,"$47.99Vitabath Original Spring Green ...(778)$50.00DERMAdoctor KP Duty ...(580)$10.28Nivea - Creme Care Gel Shower ...(1,539)$6.00The Body Shop Travel Size ...(972)$25.24Puracy Natural Body Wash Refill ...(18)$3.70Original Source Mint & Tea Tree ...(279)$18.00Method Body Wash Simply Nourish ...(1,094)$8.39Shea Moisture Body Wash ...(7,494)$10.36Mrs. Meyer´s Clean Day Body ...(10,666)$8.99Every Man Jack Body Wash ...(1,065)",1808.0,40.0,//*[@id='related']/div[2]/div/div/div/div,632.0,,,,,,,,,,,,,,,oP6EC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,12,SPAN,201.0,DIV.oP6EC,$47.99Vitabath Original Spring Green ...(778),182.0,40.0,//*[@id='related']/div[2]/div/div/div/div/span[1],632.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$47.99Vitabath Original Spring Green ...(778),146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div,642.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,14,A,120.0,DIV.Ghlgfc,,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[1],642.0,,,,"/shopping/product/2273907457469453465?prds=epd:8746411341692487874,oid:8746411341692487874,rsk:PC_10926081125627127510&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QrhIINw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15,DIV,120.0,A,,120.0,63.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[1]/div,642.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,16,IMG,120.0,DIV.sh-img__image,,120.0,63.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[1]/div/img,642.0,,,1652158258575,,,,,,,,,,,,,,,,,,Vitabath Original Spring Green ...,1,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS-qzWqgzYCZbtSsCPgI9s-N67ecd_hyDDcy2UG7z0QuRFV3EmFNOTl7zHGpKp_UbZnBwLvUdwV8V_hhH32P1H-6mWQGrt4tcKDQ0jIqsfmCZwOkNI0GZh8&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,14,DIV,17.0,DIV.Ghlgfc,$47.99,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[1],772.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$47.99,,,,,,,,,,,,,,,,,,,,,
311,14,A,17.0,DIV.Ghlgfc,Vitabath Original Spring Green ...,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[2],789.0,,,,"/shopping/product/2273907457469453465?prds=epd:8746411341692487874,oid:8746411341692487874,rsk:PC_10926081125627127510&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QrRIIOA",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15,DIV,17.0,A.YTkbnd,Vitabath Original Spring Green ...,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[2]/div,789.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,14,DIV,17.0,DIV.Ghlgfc,(778),146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2],806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15,DIV,12.0,DIV,,68.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/div,808.0,,,,,,,,,,,,,,,UzThIf,,4.5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,16,DIV,12.0,DIV.UzThIf,,68.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/div/div[1],808.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,16,DIV,12.0,DIV.UzThIf,,62.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/div/div[2],808.0,,,,,,,,,,,,,,width:62px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15,SPAN,15.0,DIV,(778),30.359375,123.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/span,807.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,16,A,15.0,SPAN.HiT7Id,(778),30.359375,123.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/span/a,807.0,,,,/shopping/product/2273907457469453465?prds=rsk:PC_10926081125627127510&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QsBIIOQ#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,17,SPAN,15.0,A.dxeoqc,(778),30.359375,123.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/span/a/span,807.0,,,,,,,,,,,,,,,,,778 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,12,SPAN,201.0,DIV.oP6EC,$50.00DERMAdoctor KP Duty ...(580),182.0,222.0,//*[@id='related']/div[2]/div/div/div/div/span[2],632.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$50.00DERMAdoctor KP Duty ...(580),146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div,642.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,14,A,120.0,DIV.Ghlgfc,,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[1],642.0,,,,"/shopping/product/16720577490002268996?prds=epd:16485911221724417765,oid:16485911221724417765,rsk:PC_10969394939254510835&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QrhIIOw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,15,DIV,120.0,A,,120.0,245.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[1]/div,642.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16,IMG,120.0,DIV.sh-img__image,,120.0,245.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[1]/div/img,642.0,,,,,,,,,,,,,,,,,,,,,DERMAdoctor KP Duty ...,1,0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRVktT8gDJCypS5jP9yuJrJKvM5i8N0jBPAPsDlKRX3VJOC50voSWOoa7g8Mx7Zos7q0uaYqbxFmMHjIVUJ88cM7VbZQhrt4GFBN3aVMwrIfyzH2QM8ZTZAjA&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,14,DIV,17.0,DIV.Ghlgfc,$50.00,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[1],772.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$50.00,,,,,,,,,,,,,,,,,,,,,
326,14,A,17.0,DIV.Ghlgfc,DERMAdoctor KP Duty ...,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[2],789.0,,,,"/shopping/product/16720577490002268996?prds=epd:16485911221724417765,oid:16485911221724417765,rsk:PC_10969394939254510835&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QrRIIPA",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,15,DIV,17.0,A.YTkbnd,DERMAdoctor KP Duty ...,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[2]/div,789.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,14,DIV,17.0,DIV.Ghlgfc,(580),146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[2],806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,15,DIV,12.0,DIV,,68.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[2]/div,808.0,,,,,,,,,,,,,,,UzThIf,,4.5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16,DIV,12.0,DIV.UzThIf,,68.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[2]/div/div[1],808.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16,DIV,12.0,DIV.UzThIf,,62.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[2]/div/div[2],808.0,,,,,,,,,,,,,,width:62px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,15,SPAN,15.0,DIV,(580),30.359375,305.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[2]/span,807.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16,A,15.0,SPAN.HiT7Id,(580),30.359375,305.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[2]/span/a,807.0,,,,/shopping/product/16720577490002268996?prds=rsk:PC_10969394939254510835&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QsBIIPQ#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,17,SPAN,15.0,A.dxeoqc,(580),30.359375,305.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div[2]/span/a/span,807.0,,,,,,,,,,,,,,,,,580 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,12,SPAN,201.0,DIV.oP6EC,"$10.28Nivea - Creme Care Gel Shower ...(1,539)",182.0,404.0,//*[@id='related']/div[2]/div/div/div/div/span[3],632.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,"$10.28Nivea - Creme Care Gel Shower ...(1,539)",146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div,642.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,14,A,120.0,DIV.Ghlgfc,,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1],642.0,,,,"/shopping/product/17737504304073717555?prds=epd:7605764259311271187,oid:7605764259311271187,rsk:PC_17898718786153389588&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QrhIIPw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,15,DIV,120.0,A,,120.0,427.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1]/div,642.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16,IMG,120.0,DIV.sh-img__image,,51.328125,461.328125,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1]/div/img,642.0,,,,,,,,,,,,,,,,,,,,,Nivea - Creme Care Gel Shower ...,1,0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRlDgLzWrGMyB3L8atGv7rYurnS8THaCfvhLm9eUCokcfWDsowGU_nW43LT77hx73ayskXYQOgKdwqPc7H_MKWgMUuTnJoEiezLAcW1b3JfuoTeqXOiIqYs&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,14,DIV,17.0,DIV.Ghlgfc,$10.28,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[1],772.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$10.28,,,,,,,,,,,,,,,,,,,,,
341,14,A,17.0,DIV.Ghlgfc,Nivea - Creme Care Gel Shower ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[2],789.0,,,,"/shopping/product/17737504304073717555?prds=epd:7605764259311271187,oid:7605764259311271187,rsk:PC_17898718786153389588&sa=X&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QrRIIQA",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,15,DIV,17.0,A.YTkbnd,Nivea - Creme Care Gel Shower ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[2]/div,789.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,14,DIV,17.0,DIV.Ghlgfc,"(1,539)",146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[2],806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,15,DIV,12.0,DIV,,68.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[2]/div,808.0,,,,,,,,,,,,,,,UzThIf,,4.5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,16,DIV,12.0,DIV.UzThIf,,68.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[2]/div/div[1],808.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,16,DIV,12.0,DIV.UzThIf,,62.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[2]/div/div[2],808.0,,,,,,,,,,,,,,width:62px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
